nan,nan,nan,nan,nan,nan,0
0.317568,0.654902,0.638889,0.564935,0.681818,0.651685,0.455539
0.144068,0.630996,0.675,0.380952,0.709459,0.57971,0.435354
0.0434783,0.539924,0.644444,0.325,0.733333,0.421233,0.449773
0.0381679,0.486301,0.762887,0.301471,0.664122,0.447761,0.442079
0.0571429,0.504132,0.635417,0.380282,0.639344,0.400735,0.432765
0.0601504,0.480769,0.691358,0.233577,0.662338,0.418251,0.443353
0.0729167,0.507194,0.678261,0.272727,0.568862,0.392086,0.45144
0.0428571,0.506536,0.663158,0.233333,0.572581,0.416988,0.442619
0.033557,0.526923,0.693069,0.300813,0.601504,0.427119,0.440467
0.0359712,0.448669,0.684211,0.232558,0.653543,0.399267,0.449305
0.03125,0.5,0.635593,0.253968,0.666667,0.420339,0.452701
0.0420168,0.483271,0.654762,0.289062,0.649123,0.411321,0.453867
0.0234375,0.486607,0.608247,0.254098,0.619403,0.392996,0.448985
0.016129,0.522059,0.632184,0.25,0.582734,0.45993,0.450616
0.0166667,0.509728,0.715789,0.229508,0.712121,0.450512,0.453404
0.0503145,0.5,0.705882,0.268657,0.633803,0.452381,0.457056
0.0275862,0.578723,0.707965,0.336134,0.620968,0.450758,0.44
0.070922,0.490272,0.536082,0.295082,0.576923,0.39777,0.445783
0.0692308,0.526132,0.611111,0.227273,0.632812,0.368056,0.455564
0.0641026,0.475524,0.643678,0.243902,0.61745,0.370079,0.46109
0.017094,0.526531,0.714286,0.291339,0.561983,0.43038,0.446146
0.0423729,0.445652,0.688172,0.260163,0.639098,0.370656,0.452226
0.0205479,0.526718,0.640449,0.236842,0.642857,0.374126,0.450368
0.0514706,0.51341,0.726415,0.226277,0.574627,0.381323,0.450491
0.015748,0.472924,0.594937,0.207407,0.630137,0.378378,0.433249
0.0307692,0.492366,0.673913,0.266667,0.584,0.412409,0.433325
0.0526316,0.467433,0.677419,0.271318,0.608974,0.369811,0.439061
0.046875,0.492424,0.686869,0.252336,0.550388,0.392157,0.451468
0.0743802,0.494881,0.719101,0.321429,0.684564,0.45122,0.435386
0.0441176,0.505535,0.571429,0.322835,0.686131,0.444867,0.445847
0.05,0.445693,0.679245,0.242857,0.681416,0.368421,0.446339
0.0483871,0.466942,0.580645,0.240602,0.60177,0.398625,0.443307
0,0.406716,0.678571,0.218045,0.629371,0.403333,0.442298
0.015625,0.417671,0.673077,0.251852,0.617188,0.364807,0.449913
0.0408163,0.442105,0.72549,0.258741,0.610738,0.381679,0.441973
0.104478,0.542969,0.660194,0.256098,0.635714,0.427451,0.460233
