1,78,-31239.3,-200959,8.28357e-06,0.127019,0.0805945,0.634505,0.274034
5001,46,-31200.3,-17600.8,7.06855e-06,0.127019,0.0805945,0.634505,0.263034
10001,26,-31180.6,-17657.4,6.85901e-07,0.125356,0.0805945,0.642923,0.26097
15001,23,-31169.1,-17686.2,9.74579e-06,0.125356,0.0805945,0.642923,0.26097
20001,22,-31175.3,-17703.8,1.83363e-05,0.125356,0.0805945,0.642923,0.271013
25001,21,-31168.4,-17695.3,3.7642e-07,0.125356,0.0805945,0.642923,0.271013
30001,20,-31165.5,-17763,3.30224e-06,0.125356,0.0805945,0.642923,0.271013
35001,23,-31154.2,-17797.5,6.84809e-06,0.12496,0.0805945,0.644963,0.271013
40001,21,-30972.7,-17824.1,2.46542e-06,0.124319,0.0805945,0.64829,0.271013
45001,22,-30953.5,-17835,1.00943e-05,0.12238,0.0805945,0.658557,0.262827
50001,21,-30940.7,-17814.6,4.28257e-06,0.117961,0.075626,0.641111,0.262827
55001,23,-30929,-17821.3,3.03743e-07,0.117961,0.075626,0.641111,0.264571
60001,22,-30931.2,-17817.3,7.9153e-06,0.119249,0.075626,0.634185,0.2674
65001,21,-30933.1,-17814,2.86421e-06,0.119249,0.075626,0.634185,0.268395
70001,21,-30925.7,-17856.2,4.49278e-07,0.119476,0.075626,0.632982,0.268395
75001,21,-30932.6,-17825.4,5.50134e-07,0.119638,0.0751921,0.628494,0.268395
80001,22,-30938.6,-17846.2,1.71903e-06,0.119638,0.0751921,0.628494,0.268395
85001,22,-30938.9,-17836.9,5.27728e-06,0.119638,0.0751921,0.628494,0.268395
90001,21,-30938.4,-17781.9,4.3578e-06,0.119963,0.0751921,0.626794,0.268395
95001,21,-30943.5,-17758,3.09124e-06,0.119963,0.0751921,0.626794,0.268395
100001,21,-30942.3,-17720.6,5.9328e-06,0.119963,0.0751921,0.626794,0.268395
105001,21,-30937.9,-17681.4,5.09597e-07,0.119963,0.0751921,0.626794,0.268395
110001,23,-30933.4,-17706.7,7.5574e-06,0.119963,0.0751921,0.626794,0.264971
115001,22,-30925.4,-17678.7,9.43279e-07,0.119963,0.0751921,0.626794,0.264971
120001,22,-30936.7,-17700.9,4.4304e-06,0.119963,0.0751921,0.626794,0.263862
125001,24,-30930,-17677.7,7.80293e-06,0.119963,0.0751921,0.626794,0.263862
130001,22,-30927.7,-17726.2,1.32822e-06,0.119963,0.0751921,0.626794,0.263862
135001,24,-30905.7,-17720.5,1.88461e-06,0.119963,0.0751921,0.626794,0.262275
140001,22,-30901.2,-17717.9,2.90583e-05,0.119963,0.0751921,0.626794,0.262275
145001,23,-30906.8,-17746.5,2.91859e-06,0.119963,0.0751921,0.626794,0.262275
150001,25,-30901.7,-17748.3,9.48894e-06,0.119963,0.0751921,0.626794,0.262275
155001,24,-30904.8,-17734.5,1.61523e-05,0.119963,0.0751921,0.626794,0.263082
160001,22,-30906.9,-17710.1,1.97453e-05,0.119963,0.0751921,0.626794,0.268838
165001,24,-30902.2,-17704.6,1.66956e-06,0.119596,0.0751921,0.628718,0.268848
170001,24,-30891.5,-17693.9,2.3248e-05,0.119596,0.0751921,0.649614,0.271981
175001,23,-30899.2,-17698.2,4.59475e-06,0.119596,0.0751921,0.628718,0.266035
180001,23,-30902.2,-17694.4,5.83427e-07,0.119596,0.0746307,0.624024,0.266035
185001,22,-30896,-17696.3,7.75909e-07,0.120157,0.0764492,0.636247,0.266035
190001,25,-30898.3,-17711.5,1.7783e-05,0.120157,0.0749079,0.623419,0.266035
195001,23,-30870.4,-17722.3,3.54302e-06,0.119991,0.0749079,0.624278,0.266035
200001,23,-30871.9,-17736.5,2.83541e-06,0.119991,0.0749079,0.624278,0.263179
205001,23,-30870.9,-17711.9,7.90172e-06,0.119991,0.0749079,0.624278,0.264636
210001,23,-30870.3,-17684.6,2.34863e-05,0.119991,0.0749079,0.624278,0.259286
215001,25,-30871.3,-17685.5,5.83431e-05,0.119991,0.0749079,0.624278,0.259286
220001,23,-30879.9,-17687.1,2.85244e-06,0.119991,0.0749079,0.624278,0.259286
225001,24,-30878.1,-17699,6.52433e-06,0.119991,0.0760286,0.633618,0.264083
230001,25,-30873.4,-17736.3,2.15465e-05,0.119991,0.0753343,0.627832,0.264083
235001,23,-30874.6,-17764,6.91424e-06,0.117856,0.0753343,0.639205,0.264083
