nan,nan,nan,nan,nan,nan,1
0.280702,0.72549,0.733333,0.554745,0.689655,0.665428,0.552198
0.18705,0.612676,0.670455,0.37931,0.612403,0.541818,0.562437
0.0666667,0.592885,0.646341,0.392593,0.562914,0.52381,0.538403
0.0503597,0.6,0.625,0.31746,0.639706,0.48855,0.542922
0.0583333,0.461538,0.648,0.292517,0.651316,0.462898,0.56461
0.02,0.557621,0.79798,0.292683,0.568345,0.473118,0.561025
0.0915493,0.578947,0.553191,0.369863,0.589928,0.430147,0.559756
0.0135135,0.576779,0.614458,0.343066,0.563291,0.45,0.556372
0.00735294,0.490494,0.673077,0.325581,0.721429,0.41791,0.565657
0.0222222,0.535156,0.692308,0.288732,0.612245,0.430657,0.552167
0.016,0.488055,0.653465,0.31405,0.645833,0.479401,0.559889
0.0387597,0.490347,0.7,0.280303,0.70073,0.459259,0.552983
0.0697674,0.509579,0.619048,0.32,0.738095,0.433735,0.554774
0.0294118,0.559055,0.663158,0.341463,0.709924,0.403279,0.552326
0.0168067,0.517241,0.593407,0.207407,0.694215,0.435986,0.56501
0.0347222,0.523985,0.672897,0.248062,0.616,0.440972,0.562754
0.0285714,0.496296,0.686869,0.25,0.713178,0.393939,0.561399
0.0390625,0.582375,0.659341,0.273504,0.703125,0.425993,0.552526
0.0298507,0.460432,0.684211,0.304348,0.606452,0.38403,0.549149
0.0291971,0.513834,0.642857,0.325926,0.54955,0.420408,0.54862
0.0307692,0.501946,0.580952,0.3125,0.585714,0.388,0.566667
0.0601504,0.5,0.614458,0.314961,0.633588,0.493927,0.555111
0.037037,0.497976,0.622449,0.287879,0.597122,0.413669,0.542433
0.0294118,0.558052,0.733945,0.285714,0.560606,0.487288,0.548704
0.0847458,0.561265,0.653846,0.381679,0.601449,0.413934,0.561067
0.107143,0.577617,0.642105,0.350427,0.739496,0.429167,0.527723
0.056338,0.510563,0.690722,0.285714,0.635659,0.445736,0.566599
0.028777,0.477178,0.648352,0.231884,0.592857,0.413428,0.548891
0.0238095,0.546875,0.625,0.286885,0.606557,0.374582,0.55196
0.0529801,0.603053,0.752475,0.277778,0.59292,0.470588,0.55987
0.0340136,0.595588,0.723214,0.296053,0.52381,0.446429,0.546152
0.037037,0.543165,0.635417,0.3,0.507937,0.419929,0.558402
0.0583942,0.539855,0.641509,0.295302,0.690647,0.479821,0.551385
0.0793651,0.536398,0.653465,0.306452,0.638298,0.465517,0.559768
0.080292,0.448161,0.607843,0.314685,0.62931,0.476364,0.559318
0.047619,0.553114,0.582278,0.227273,0.614754,0.461847,0.551879
0.020979,0.498008,0.579439,0.266667,0.615385,0.434457,0.554244
0.056,0.488971,0.64,0.304348,0.641892,0.474638,0.567608
0.0625,0.524138,0.628866,0.369231,0.697674,0.43346,0.552277
0.012987,0.548,0.677778,0.209091,0.617391,0.421941,0.546241
0.0151515,0.525,0.69,0.284722,0.769784,0.419355,0.573357
0,0.467626,0.606383,0.317829,0.727273,0.411538,0.550783
0.0620155,0.608997,0.696721,0.307692,0.714286,0.472222,0.554309
0.0431655,0.595331,0.632184,0.22807,0.736434,0.340741,0.541958
